institute_id,gmaps_id,gmaps_lat,gmaps_lng,gmaps_name,gmaps_addr,gmaps_www,gmaps_country
218004,ChIJP6Ls3f0wjEcRcrKTf6s0zLs,46.5190557,6.5667576,Swiss Federal Institute of Technology Lausanne,"Rte Cantonale, 1015 Lausanne, Switzerland",https://www.epfl.ch/,Switzerland
218004,ChIJP6Ls3f0wjEcRcrKTf6s0zLs,46.5190557,6.5667576,Swiss Federal Institute of Technology Lausanne,"Rte Cantonale, 1015 Lausanne, Switzerland",https://www.epfl.ch/,Switzerland
218004,ChIJP6Ls3f0wjEcRcrKTf6s0zLs,46.5190557,6.5667576,Swiss Federal Institute of Technology Lausanne,"Rte Cantonale, 1015 Lausanne, Switzerland",https://www.epfl.ch/,Switzerland
241617,ChIJB2fUx_ia3w8R-D4PsU-6610,5.5977907,-0.1856575,"CAB International West Africa Centre, Ghana","HRX7+4P8, Accra, Ghana",http://www.cabi.org/,Ghana
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
48578,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
257337,ChIJPUaIyNV6jEcR9ZHJav48mm4,46.1679333,6.1070723,Stragen Pharma SA,"Chem. du Pré-Fleuri 3, 1228 Plan-les-Ouates, Switzerland",https://www.stragen.ch/,Switzerland
51620,ChIJe_0MgORkjEcRG-_xidibZlk,46.2242697,6.139745,Institut de recherche des Nations unies pour le développement social,"Av. de la Paix 8, 1202 Genève, Switzerland",http://www.unrisd.org/,Switzerland
58847,ChIJg4d8FoALkEcRhxsR1wp8ZBI,47.397823699999996,8.549510999999999,Department of Evolutionary Biology and Environmental Studies,"Winterthurerstrasse 190, 8057 Zürich, Switzerland",https://www.ieu.uzh.ch/en.html,Switzerland
216945,ChIJ-W2YB2vswokR9aKsvb9E8k8,41.0035658,-73.9090525,Lamont-Doherty Earth Observatory,"61 Rte 9W, Palisades, NY 10964, United States",http://www.ldeo.columbia.edu/,United States
238405,ChIJR0n3vpUyhEcRsY_Wk8B0Gs0,46.0300213,8.9205513,"SUPSI - Dipartimento economia aziendale, sanità e sociale (DEASS) - Palazzo E","Via Cantonale 16E, 6928 Manno, Switzerland",http://www.supsi.ch/deass,Switzerland
238405,ChIJR0n3vpUyhEcRsY_Wk8B0Gs0,46.0300213,8.9205513,"SUPSI - Dipartimento economia aziendale, sanità e sociale (DEASS) - Palazzo E","Via Cantonale 16E, 6928 Manno, Switzerland",http://www.supsi.ch/deass,Switzerland
244440,ChIJ362Mx52ZmkcRbgIs9lK39f0,47.4972707,8.7293674,ZHAW School of Engineering,"Technikumstrasse 9, 8401 Winterthur, Switzerland",https://www.zhaw.ch/engineering,Switzerland
261323,ChIJPSApxaib5h4RP6CUaitvBL4,-25.9680247,32.5873073,Faculty of Medicine EMU,"2HJP+QWV, Maputo, Mozambique",http://www.med.uem.mz/,Mozambique
82651,ChIJPbDEABnBwQ8RQGGIeGJgdm8,5.3374443,-4.1398381,Center Swiss Research Scientifiques En Côte D'ivoire,"17 Rte de Dabou, Abidjan, Côte d’Ivoire",http://www.csrs.ch/,NA
244222,ChIJR0n3vpUyhEcRsY_Wk8B0Gs0,46.0300213,8.9205513,"SUPSI - Dipartimento economia aziendale, sanità e sociale (DEASS) - Palazzo E","Via Cantonale 16E, 6928 Manno, Switzerland",http://www.supsi.ch/deass,Switzerland
244222,ChIJR0n3vpUyhEcRsY_Wk8B0Gs0,46.0300213,8.9205513,"SUPSI - Dipartimento economia aziendale, sanità e sociale (DEASS) - Palazzo E","Via Cantonale 16E, 6928 Manno, Switzerland",http://www.supsi.ch/deass,Switzerland
3448,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
3448,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
3448,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
3448,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
3448,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
3448,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
3448,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
3448,ChIJMQKj8wC5kUcRjBRGaJHolw0,47.55592780000001,7.577431699999999,Swiss Tropical And Public Health Institute,"Socinstrasse 57, 4051 Basel, Switzerland",https://www.swisstph.ch/de/,Switzerland
6686,ChIJg0zi-K6gmkcROA01Ep1B_Ug,47.372639,8.5509564,Asien-Orient-Institut Universität Zürich,"Zürichbergstrasse 4, 8032 Zürich, Switzerland",http://www.aoi.uzh.ch/islamwissenschaft.html,Switzerland
247342,ChIJLRpD2uB6jEcR4iK7T6ydYt4,46.17551659999999,6.1388665,Geneva School of Business Administration - University of Applied Sciences Western Switzerland,"Campus Battelle, Rue de la Tambourine 17, 1227 Carouge, Switzerland",http://www.hesge.ch/heg,Switzerland
252019,ChIJ1wMIFyrJ2g8RSiKkzBvQSGs,7.350174699999999,-2.3429652,UENR,"Sunyani, Ghana",http://www.uenr.edu.gh/,Ghana
242672,ChIJHV4_GrLEaS4RJjqG6WqT960,-6.559556199999999,106.728843,Faculty of Human Ecology,"Gedung FEMA W1 - L2., Kampus IPB Dramaga, Jalan Kamper, Babakan, Kec. Dramaga, Bogor, Jawa Barat 16680, Indonesia",http://fema.ipb.ac.id/,Indonesia
244398,ChIJcS-kdza-Lg4R_EqJB1hzcz4,12.3817567,-1.5048725,National Center Scientific Research And Technological,"Ouagadougou, Burkina Faso",http://www.cnrst.bf/,Burkina Faso
240705,ChIJVfkbR-iTwQ8RSas4J8j1L94,5.3890217,-3.9851236,WORLD AGROFORESTRY (ICRAF),"Angré, Abidjan, Côte d’Ivoire",NA,NA
255857,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
255857,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
255857,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
255857,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
232147,ChIJS0dMY3iZmkcRj2jcQ8bFjyo,47.5028983,8.7276993,ZHAW Angewandte Linguistik,"Theaterstrasse 15C, 8401 Winterthur, Switzerland",https://www.zhaw.ch/linguistik,Switzerland
249686,ChIJse51EO2sB4gRLyb8SZW41OU,43.0746139,-89.4276171,USDA Forest Products Laboratory,"1 Gifford Pinchot Dr, Madison, WI 53726, United States",http://fpl.fs.fed.us/,United States
249686,ChIJse51EO2sB4gRLyb8SZW41OU,43.0746139,-89.4276171,USDA Forest Products Laboratory,"1 Gifford Pinchot Dr, Madison, WI 53726, United States",http://fpl.fs.fed.us/,United States
249686,ChIJse51EO2sB4gRLyb8SZW41OU,43.0746139,-89.4276171,USDA Forest Products Laboratory,"1 Gifford Pinchot Dr, Madison, WI 53726, United States",http://fpl.fs.fed.us/,United States
249562,ChIJe25hb7xQlQ4RENgRPC5VSBw,16.0622199,-16.4219266,Ufr Lsh,"3H6H+V6P, St Louis, Senegal",NA,Senegal
242757,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242757,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242757,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242757,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242757,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242757,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242757,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242757,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242757,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
242757,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
255712,ChIJ-6NhwcMudTERHmnMoUfNd-8,10.7733743,106.6606193,Ho Chi Minh City University of Technology,"268 Lý Thường Kiệt, Phường 14, Quận 10, Thành phố Hồ Chí Minh, Vietnam",http://www.hcmut.edu.vn/,Vietnam
257941,ChIJT_zBG2qU2w8RF50pZenBNrU,6.6817875,-1.5745373,Department Of Economics,"Kumasi, Ghana",http://economics.knust.edu.gh/,Ghana
96722,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
96722,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
96722,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
96722,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
96722,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
96722,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
96722,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
96722,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
96722,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
96722,ChIJJ5vlO-JkjEcRuRHZyflX0XU,46.2209088,6.1436432,"The Graduate Institute, Geneva (IHEID)","Chem. Eugène-Rigot 2A, 1202 Genève, Switzerland",http://graduateinstitute.ch/,Switzerland
258274,ChIJ_Z_6VSyZ4jARmxkDyMTpXvQ,13.7429917,100.5267252,The Petroleum and Petrochemical College,"Soi Chulalongkorn 12, Wang Mai, จังหวัด, Bangkok 10330, Thailand",http://www.ppc.chula.ac.th/,Thailand
227694,ChIJT4o8Dfs5jkcROXxRyRFQ3m8,46.9423824,7.4405459,"Berner Fachhochschule BFH, Wirtschaft","Brückenstrasse 73, 3005 Bern, Switzerland",http://bfh.ch/wirtschaft,Switzerland
236331,ChIJubx18aoxjEcRKKylyWpyNgk,46.5210895,6.5801606,University of Lausanne,"1015 Lausanne, Switzerland",http://www.unil.ch/,Switzerland
236331,ChIJubx18aoxjEcRKKylyWpyNgk,46.5210895,6.5801606,University of Lausanne,"1015 Lausanne, Switzerland",http://www.unil.ch/,Switzerland
236331,ChIJubx18aoxjEcRKKylyWpyNgk,46.5210895,6.5801606,University of Lausanne,"1015 Lausanne, Switzerland",http://www.unil.ch/,Switzerland
236331,ChIJubx18aoxjEcRKKylyWpyNgk,46.5210895,6.5801606,University of Lausanne,"1015 Lausanne, Switzerland",http://www.unil.ch/,Switzerland
236331,ChIJubx18aoxjEcRKKylyWpyNgk,46.5210895,6.5801606,University of Lausanne,"1015 Lausanne, Switzerland",http://www.unil.ch/,Switzerland
246740,ChIJmxuPRYac3w8RSaXx1bUnRio,5.6544922,-0.1844072,"Institute of Statistical, Social and Economic Research(ISSER)","P.O BoX LG 74 legon- Accra, Botanical Gardens Rd, Accra, Ghana",https://isser.ug.edu.gh/,Ghana
246740,ChIJmxuPRYac3w8RSaXx1bUnRio,5.6544922,-0.1844072,"Institute of Statistical, Social and Economic Research(ISSER)","P.O BoX LG 74 legon- Accra, Botanical Gardens Rd, Accra, Ghana",https://isser.ug.edu.gh/,Ghana
242779,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
242779,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
242779,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
242779,ChIJVT-GkL05jkcRBVnXQeFm02E,46.9557933,7.4356788,Centre for Development and Environment,"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.cde.unibe.ch,Switzerland
110,ChIJY4G14ko5jkcRz4gkiFJYogI,46.9557412,7.4356334,Institute of Social and Preventive Medicine (ISPM),"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.ispm.unibe.ch/,Switzerland
110,ChIJY4G14ko5jkcRz4gkiFJYogI,46.9557412,7.4356334,Institute of Social and Preventive Medicine (ISPM),"Mittelstrasse 43, 3012 Bern, Switzerland",http://www.ispm.unibe.ch/,Switzerland
256272,ChIJ3zQgIWxApw0R8letfKHwxX0,33.9836574,-6.7236517,Science Po Rabat,"سلا الجديدة 11110, Morocco",http://www.uir.ac.ma/,Morocco
256301,ChIJ-XexkndRCTERudyDFjFpnHo,11.5773061,104.8936949,Cambodia Development Resource Institute,"56 St 315, Phnom Penh, Cambodia",http://www.cdri.org.kh/,Cambodia
54808,ChIJ56MEpzcujEcRHxXI0_LwofI,46.5246277,6.6396051,Faculty Biology And Medicine,"Rue du Bugnon 21, 1005 Lausanne, Switzerland",http://www.unil.ch/fbm/,Switzerland
246713,ChIJF7XpWJ3HVTcRkBuW8w07EyU,23.7755336,90.41257639999999,BRAC Institute of Educational Development,"113/1 Rd No 2, Dhaka 1212, Bangladesh",https://www.bracied.com/,Bangladesh
238601,ChIJS7XqYcmc0ogRyMNQUBvYUKQ,22.9913232,-82.15342509999999,National Center for Animal and Plant Health,"Autopista Nacional 23km 1/2, Carretera, San José de las Lajas, Cuba",NA,Cuba
238601,ChIJS7XqYcmc0ogRyMNQUBvYUKQ,22.9913232,-82.15342509999999,National Center for Animal and Plant Health,"Autopista Nacional 23km 1/2, Carretera, San José de las Lajas, Cuba",NA,Cuba
242667,ChIJnxw_GaiZP44RB0wTD2QxNPk,4.628487499999999,-74.06466449999999,Pontifical Xavierian University,"Ak. 7 #No. 40 - 62, Bogotá, Colombia",http://www.javeriana.edu.co/home,Colombia
250819,ChIJse51EO2sB4gRLyb8SZW41OU,43.0746139,-89.4276171,USDA Forest Products Laboratory,"1 Gifford Pinchot Dr, Madison, WI 53726, United States",http://fpl.fs.fed.us/,United States
250819,ChIJse51EO2sB4gRLyb8SZW41OU,43.0746139,-89.4276171,USDA Forest Products Laboratory,"1 Gifford Pinchot Dr, Madison, WI 53726, United States",http://fpl.fs.fed.us/,United States
250819,ChIJse51EO2sB4gRLyb8SZW41OU,43.0746139,-89.4276171,USDA Forest Products Laboratory,"1 Gifford Pinchot Dr, Madison, WI 53726, United States",http://fpl.fs.fed.us/,United States
210229,ChIJjW8OXvca2jERLDuB8HAC6ts,1.299104,103.7708718,NUS Civil and Environmental Engineering,"1 Engineering Drive 2, #07-03 E1A, Singapore 117576",http://www.eng.nus.edu.sg/cee/,NA
218534,ChIJCb7wnumhMI4Rz-bc-bU6Ogs,3.3387691,-76.528331,CIDEIM,"Av. La Maria #19-225, Cali, Valle del Cauca, Colombia",https://www.cideim.org.co/cideim/,Colombia
251134,ChIJf19eL2NZ4joRU13iWqE5P24,6.9016603,79.8627581,"Faculty of Arts, University of Colombo","Reid Avenue, Philip Gunewardena Mawatha, Colombo, Sri Lanka",http://arts.cmb.ac.lk/,Sri Lanka
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
124343,ChIJ94xuUaagmkcRB3Y3tij0YUs,47.37638889999999,8.547628,ETH Zürich,"Rämistrasse 101, 8092 Zürich, Switzerland",https://ethz.ch/de.html,Switzerland
71,ChIJbeEWl-o5jkcRSTKOWFf0A-g,46.9535203,7.445292699999999,Institut für Pflanzenwissenschaften,"Altenbergrain 21, 3013 Bern, Switzerland",http://www.ips.unibe.ch/,Switzerland
260169,ChIJr-jr3qehmkcRMfRU__G-l2A,47.4038135,8.6097632,Swiss Federal Institute of Aquatic Science and Technology,"Ueberlandstrasse 133, 8600 Dübendorf, Switzerland",http://www.eawag.ch/,Switzerland
260169,ChIJr-jr3qehmkcRMfRU__G-l2A,47.4038135,8.6097632,Swiss Federal Institute of Aquatic Science and Technology,"Ueberlandstrasse 133, 8600 Dübendorf, Switzerland",http://www.eawag.ch/,Switzerland
